,seller_id,p_id
39585,SYF2P1TVR90YOXNB4Y1OWNXECSOX90,B098BDTQZ6
39586,HSE7KSAREXRCI3IXL5M2JLJD1AO9SN,B07C3KY8Z6
39587,R3IRKJ9682ZBV6R0KIO4A5O17K9G5T,B07TZRGFYC
39588,RCG5S4VHS6EVTG9TYX4TAJUPMW80LG,B00MTSEBSS
39589,VY38K7329SVLQ4R06FSGQAM75III1V,B079SS9TLQ
39590,T4OVG6V1YTU7WLT3EKDOY3X07PSSFK,B087D1BC6B
39591,B9SRJIWPFOXV9GC0M5GX9LZMRAX5HO,B07S6M95DV
39592,Q15JQ4KT0P46PH5ICSMRX5BNMGRT9B,B07F5WYTW2
39593,71ZON2ST11KPUVWG2UQVHRRTYF0TBC,B001E0ZVU4
39594,2A0U5H7CVY3121488B5J242W47XBGY,B07SX3FLKM
39595,VGNX6LSLZD761EO3MZ0X9P8ODZ8VZT,B07R3JP69M
39596,88VCV8ALZ04SX1SC1IM74N30IFO7M0,B01M5980TL
39597,IY9OSR9ZC2WENLUYMYN6YS15163WXR,B01N2WU2O2
39598,GZLN91K52M46PJWBT7SDGJ0RZ1H1GQ,B082YDYT2X
39599,E6T818BREW4NY2X5E2UYWYQY50U7WE,B09J187NS4
39600,J08B96BJZAAYCPXSK895YGKG4Q4I44,B01DHKQX8M
39601,TCS8IJRPM2KTV6USCKIQ6YEPL4YMZB,B08CZJ141D
39602,SRFLUZGMQLVDUSU0VCO66SXUKIZCBX,B00FPQNEFM
39603,AMAZON0000000000000000001,B01N34JG8J
39604,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B01N34JG8J
39605,5S36MX0E7BANEKEEJOZFGSZEUCEYQP,B08FT8VCNC
39606,PS5T1PTUZ65JU8YEKYHMSKNSVD4AMM,B07GC7TLTN
39607,XRCDFLDDDTUCX44NKK29DULAQGP2U5,B08DYFZMGJ
39608,C91P4BIN16K93LM47JN3H92UNM00UQ,B08J7MZY6S
39609,F9LEVL34NDQJWR8X9WKQCCVRL6KAN6,B086QHQ2ZB
39610,AMAZON0000000000000000001,B01H1NWI94
39611,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B01H1NWI94
39612,PZ2R47P2LVLFLPYLNXDVMT2TIIZ0ZX,B07H4TGZN2
39613,NYVI333BY5BGHN5H1YVXK1TXBVND98,B01IA99DVO
39614,6L6Y4NBD1QDMNJMC8XVPPAX7NION40,B09JBYPF97
39615,AMAZON0000000000000000001,B01F2LNEN6
39616,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B01F2LNEN6
39617,PIM6LW4PARI05J6H2KP222VARO1YD3,B0179XU6QS
39618,SGQO5WJPEGSRITLKSM2E6N0Z55J4F8,B0853ZSXN3
39619,900FMHZZQ5EJQL0R1TYYV2E6F3HKH6,B074J77J5N
39620,U23S03BARU3XZZHNUVVZMC8WUI63RA,B09782Q9DW
39621,BN43459ZD25APF7HWGLJVK1YRWQI1Z,B078NQZG1N
39622,MZWK351AZS8D0HOJHV6A6HB0ARQ7I3,B01N0856MQ
39623,5C2W84E2WR8UDKCM933VVGPZQTIIVS,B08L4XD87W
39624,PKEUEUOIWUSUNMKB993T1MOLGTL9KK,B00TWZD542
39625,9W5DMCRSB94LYLKMJG8CDM0K7MCW8D,B07KJFTV84
39626,3K4UNW4JQXU1B4DSBRD14WTE4RS7BT,B08DGZ8KRN
39627,DLRAAVIRQQMDGMOJ8MWVXNQGY0VN10,B08ND53881
39628,W5WUKTE656YPT8UAE4QVC0ECKJYO39,B08C2QN4V6
39629,VY38K7329SVLQ4R06FSGQAM75III1V,B07P25372S
39630,AMAZON0000000000000000001,B0898271S9
39631,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B0898271S9
39632,WXAZRFW74M1NSHJ8K79GN7U48FSQJ2,B07Y752MT7
39633,3ER5H02Y6AQ9EU9Z6V7SYLNM6FKX2I,B00K6COQPC
39634,PYXTOQWN6BSOBV8JXEYBIOGHMFQJZ0,B00D5ZPX36
39635,LZTERPWIS9S0VXQQ6I652XOUHF0VT3,B08PKR6FFK
39636,O08O5ILAYDEHZ13ES7L6FT2YMA1PY0,B074CYY2KQ
39637,4M9HCFJCVH5F23LK7OB46D470UWBSC,B08HGW1LZB
39638,H4DH6UH0JCRXZZIXOY1MMRDTO9JSDT,B0872Q3Z1K
39639,O9A8KXB0MU60RL92C68HQL5VVE8J5F,B01M0TK1QR
39640,YWOMLIXCM0YC4YMYJRG6YKTKIHZNYX,B08FY41CX5
39641,43L4YP4L3MN6SYALBGX66INUE5ZI5M,B07KD5FVT7
39642,TA7QEI0VZOG3AXZKHSB76EXFCT6KPN,B09GKZ9VY4
39643,ZICGHVL1WVTTOS52V01EL9R2L92I9B,B0762LK9FH
39644,5UC0DZYJFQK3XLIRXTXDGS7IIVF1BC,B08YYBGDC8
39645,NSFUD1846E9YFT1HZJE0A1O046OA3Q,B071NKF467
39646,AMAZON0000000000000000001,B0199JKOOY
39647,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B0199JKOOY
39648,7FNX2R0S7VSO4EBZDYO1IFWEADWDJU,B07ZJMDYCX
39649,NXJ04I07AFXIEL9ZLEB8CQL7M0BXH6,B07RTMRKH6
39650,5RKH9360HLY8V3L2AOAQ95Y5K6AW8T,B089LKKJ8G
39651,LA5A4O7Q1LZ3HJ3DWKSRE8ISUM0NF1,B081FYR22F
39652,1TQMP76H726DCAEXV0SJDLUZBUN50G,B07K2H2GV5
39653,A0RWE6L2X6JFH3AFOD9DBFXURGD15G,B0797NJ6TW
39654,3YJ0VREOPQUDOCOIJW04WEBCRHT84L,B07CZ3DC7Q
39655,QXC82P8B08NQAWZ7DKLO51738HXNDL,B09D9HKSLJ
39656,225HXQZLXHU2ITRTV0H1CW2NDGL0QC,B08BL7P2Z4
39657,4S210FSHHN5SQDL01NJXRQ1WKTQO8O,B001U2KUUM
39658,AMAZON0000000000000000001,B07K6LL6GY
39659,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B07K6LL6GY
39660,T5GHYM27LVQIE7ZZTM70MJLDF4LQ8Z,B07X1W6D4D
39661,AMAZON0000000000000000001,B01DPZ8IGE
39662,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B01DPZ8IGE
39663,DN7UPYVTPHR47AYKEFFVQ1JOMN2O21,B08JCNZK5N
39664,R2T6HW3DL3XPB65F7PWNGIJLC184VT,B08K36G8JJ
39665,VGYZTPHU3TRZZ92DKMH1BKKGDMH4LJ,B0721KJ4PT
39666,AMAZON0000000000000000001,B07J5KZY8N
39667,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B07J5KZY8N
39668,GCS2LVKFBIR9ZM7G72NDFPUKO9PL5E,B07Y8R5VY8
39669,3PGLWY16OV5RYBVGC12GF08NF5NI04,B01DDXFP64
39670,BL5OGHLAHR1OURJLN7R20X7SDHUSTI,B07SW3C57W
39671,AQ8IEODGVGWO24KTG9KOAV8PMIQ3P2,B01H60X9S6
39672,WY5Q6GT10DWIN1KO8G5FGGAB37IP0T,B095KQ9W4D
39673,5AAVJF71Z9JK196XONKP10UUG8N6XE,B098WRXJ25
39674,7QQPOJU5KDHW7N87Z2ZO24ZNEF8D60,B076C5GQR7
39675,IDC5ODL042GLHBNLBVC7UHEJBCO677,B091TL9H64
39676,NR2Y3RJGLSVF7BQJM5B15ZQAG0WMM6,B0197CZJNE
39677,0SF6NIIWGEJF6D121N78ZZZF41I581,B08Y6G8Z6S
39678,WQ99JH61C1603KPTSNYNX2ELYXJKIW,B09GY791PK
39679,AMAZON0000000000000000001,B07FKJP7XW
39680,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B07FKJP7XW
39681,036HW1APWXRXN4CX1TL8SJZGH9IH57,B0B1V9D783
39682,Z1WLADC904YPGMY87BCRC6IBGSKMNO,B098FJRBPQ
39683,SPSH52NJL1IERFVIYQTFJNC6EJQ19O,B0BG9MJ9CC
39684,K7AFPEU257WPBLO7O2BF6HL0AL91UJ,B08Z3Q2H4Y
39685,KJ7XXKHWAJ93V9X5SGSQOHC8UM3WE6,B07CSQT2GL
39686,SGZUEZ6XD3VKJQ9IONHH5USX4R3NHA,B08GP376M5
39687,TF60J2UIAGQ51BGKC27I2GLPYZ9FBK,B07R5F96RQ
39688,O76IX7RPREO3GXD03ZZX3G81ADVT8N,B07L33VGBV
39689,KX9IR8PB501Y9QKN1ZPD2B44SA6T5R,B07SX7VYK8
39690,6CWYT869A7CXU53Z1OPX938T5Y2HFF,B000UK4Y6Q
39691,G1WRBMZBDJPZHM1B8IJ9RRKVKU6KKY,B012GT9PAI
39692,AMAZON0000000000000000001,B00RDLFESC
39693,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B00RDLFESC
39694,UHW5ODRK619TC2RCEZMYBFKH1E8S06,B098BHDZ3S
39695,AMAZON0000000000000000001,B000142AN0
39696,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B000142AN0
39697,9C0GA3B8VXYM2ZVJ0BJSLCNSDVIIF1,B019VQ8MEE
39698,DP2TE46CSFRFYRQKQSZBZC3MN71GUS,B08FWGXWMP
39699,D67EYAFYFCEBC7NGSL3PB8S6ZNSYYU,B096DVPRSF
39700,KB2TGFD10HXZ4I6QPN7DLG3UV8FX7J,B0771QVRTC
39701,RLDJ8VE18YRCVBJGM4KQ3C9T0IWPR4,B07KYL6Y9R
39702,BAWXUTRUWC9RUQN6QLNVFVTRP7IXGD,B07DKRPB81
39703,Z9R3DF38UG6GR9AWP2S949O9NOSAGL,B0716QL8RN
39704,W1Y02TDY8LZDWRV1322MKU2BKGI7SO,B01IAELNPI
39705,N69VPUSJUN2X818MRS99KCIP2D5647,B096Z3PTC8
39706,G1BPSI2UBTC0CL4K29PTV7RIKLMA5W,B01JJ721P6
39707,7IV2T8C20E9DNIJM1L824KD0KPO8XQ,B07JC95S1Q
39708,9YIRCW19XVPKXVCEUQGRN7I6DA6NNF,B075BL21X1
39709,U129NBK3TUKEF060FGEOU0WXWINIK9,B07V5NRY4F
39710,NQXBTQ22VDWY5P6U9GLOYRXI051IAD,B00HUTX6M8
39711,9BV2ULB99DNLI2WRWA8H69U4JSWR3G,B07TR51STK
39712,X5BOQ4GSF647N3NFS50B6GUXMXF9JO,B09CYRH8GB
39713,8UM4LV06JV0F1I93TTYL09PGHRTDYS,B0869545N8
39714,VRO0CN0SMUW29M1JT6NAX5Y7CLS0L9,B08CX6TP21
39715,UTUHV8RV5WIHEH6OTPNK2L77SDAVKU,B01CMA1EH8
39716,5DBMMSHR2YSK8HGXWCB4DGQZLYQB6V,B081P8DSF2
39717,JMY53FICUTUXLNCB9WZV1ERSIWG61H,B01HNCTMM4
39718,S7J0CVZS7CR4JZC3RUQDGSZ5P0ZHSM,B0BZKY4PQD
39719,6P99421Z0BAOIPQ7AB1Q4PJPI4B4AH,B0751DS31H
39720,3SJ8U6P35Z960Z6EYT8SNN3XZMSBN8,B07RY9VNDK
39721,10OMLLJRM5SS1NYL1LKXLD122BBCRU,B09DSJ9KZ8
39722,4AEDEDA4KI00ZTRSM4A81SGGWFBM11,B0837719L5
39723,73HKFSX9MJ60MIU3GKDRV6KSLOQWWO,B06WRS2DLH
39724,R2T6HW3DL3XPB65F7PWNGIJLC184VT,B08QVCJWHZ
39725,VED4AVXCP8HDNYCZY4KJ9BG691D90A,B088RBSQ1V
39726,I13THVYXGU2GIVTOGLYLBR7QHJ26MU,B07G1638GL
39727,TD0V72E6LXW3L80NXK5044P7OFV5WD,B0859RDTZQ
39728,4U59NZRIZ805M3FFM46VEV5WBDQSNR,B01M5G7POD
39729,GFCBVFIH38BLWRMJEVFB7OZGOUDM90,B087QB631F
39730,4SYWGBBWM1ZRHB0KOTGPWFBN1NHENW,B07CJXR9GZ
39731,LL37ITGIKMUJX756GCB5PM59T6GQU6,B07XBYQ73K
39732,2CBCCY0I7SXA8F8GQGISDZFE5P6205,B0895WC6BX
39733,HR0EIR691Y8DNWORRBQ7U7S7ZWQ96G,B07SG2454L
39734,F2ER54AYP5TGM47CQ3IBM6VVO6ZD7C,B086SW9SYF
39735,O4QBQUVFTSA5AHZGDLIESM30BS40UY,B016A6DH2U
39736,DU74V2IYQ4540DCLRLOJ0MRLSW5ASI,B071YMWJTK
39737,75BE0WXYFG3OU72OYYE8ONRG218HXB,B08JN9Q4SF
39738,BWZ1UHMC8NSW03CEQAHEHEOH96BKNA,B087FYYZ66
39739,2PZ3SLGE2S0L8AYPPA1ZWZHI8B5Z0C,B09BHFSPFG
39740,4US13916C0Y936E505UFSR99HMYBEQ,B09PRKH5LH
39741,QEDR6M7Y0FSFTHDE9APAB4AVQE4F0B,B01LZI7H7B
39742,5LS48Q3WZ02EINU9A4PS8WNGNMSWQD,B08D66G8PJ
39743,L5VJLUAYS6JY77G4WO9JVDIT6F199O,B019JZ2D8S
39744,TKOLCKBY40XGXEJXMPHD9WM25H2RSG,B0775RCXLN
39745,RHOF4S1A9MMZTZJVN6BSZYVHBYCX3D,B0BV6W6T2Q
39746,944IY62T9TWEXOZZL4LIIFBLBUCMN2,B06Y4W53D4
39747,AMAZON0000000000000000001,B0787SX5LM
39748,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B0787SX5LM
39749,VSCE8MHHAYV95NHRM9B26YSFJJISWA,B07M7M2B8X
39750,5C7X48ZI4C9C23S8ERXIPS3L9HVBYF,B001FHMEHO
39751,72C8HT2BUWWVY9PAXH046SV8QWEUL8,B08624QH49
39752,AMAZON0000000000000000001,B077886Z4M
39753,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B077886Z4M
39754,Y632OJFU7VRF3TD5EM25RAN1NX108K,B0719TKQFP
39755,J9YYOWA8NEQBBPX4CU7N5IAUPB5SXS,B08MQNQFRZ
39756,NB2UMHK1LQU027RE7R4RZ9C9SP80GE,B07Y2TQW5V
39757,6GO7YIP4N5RE73RTXS0LO149Y6FJ13,B07PJM5K22
39758,J85NGNON5EN1OB9QBNMG1DWFEFCQH7,B07548RP5T
39759,SRY4K3WUPBP08N3U7K0XEWHWFNWSRH,B08C29Q68X
39760,3OC2II793RL5UQ7EKO0TXP0KSHWAFS,B08TMDL4VJ
39761,XF1P4R0XGOZTW7ALD5CYYSFPTW9LAE,B0897CPBZ1
39762,9ULV2SJM3RVTB3AGDZQHVI41WSWGKS,B094QPD186
39763,8SVM587YC61F6NQ42ON58RQ1RVWPYL,B073LYX8DS
39764,HDS23715QLRD2EEBXKL10Z32F72XU4,B00EZWTN52
39765,AMAZON0000000000000000001,B0157CG1HG
39766,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B0157CG1HG
39767,WKAHX9OG6K5KH2O7YJOFKQ5JEY3O6Q,B07446FRXC
39768,AMAZON0000000000000000001,B01EN0IFLI
39769,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B01EN0IFLI
39770,UN6XQUBGJ54BKL242K8B5XH5N8UBED,B011FTOCNK
39771,I7ITEGXZIHNXU530PK3OZV9IUHLA57,B08PKC347L
39772,E648CFK79WSVLV66LJK52ZB2C2Z5FN,B00Y5MJ8R0
39773,JU7WXVBCJURBJPHG5BG4RMNDR6ZJL9,B07Z9RG1F4
39774,Q33C4QRC9OVWPCA2CF480CI7FKU9FP,B08SQMWYWT
39775,8VN7NUKZ9QQT9XL9FHBRRUF8D4I32W,B01G647TAM
39776,XZ7YFATG9OE109S33A4ARV725PXDK4,B01AD13YTE
39777,QVGDCWTUXXPA2I5J9TH6JU9PCML8FL,B08RP6V5KZ
39778,I13THVYXGU2GIVTOGLYLBR7QHJ26MU,B07DKD8DMG
39779,YEA0XTIAC4JV7ZKGHI62SYUAGZSMK3,B00T5DSJOC
39780,YEA0XTIAC4JV7ZKGHI62SYUAGZSMK3,B0130YPI7C
39781,EXLHGK8FTLI6QO9E314WNABH8TA8YF,B00PRBG8SA
39782,AMAZON0000000000000000001,B06XV4V9ZJ
39783,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B06XV4V9ZJ
39784,AMAZON0000000000000000001,B01I9CHCZ6
39785,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B01I9CHCZ6
39786,EQ77PGEI8UMZJEOJUQPPZPZ2Q6TKGO,B09BCH3FDR
39787,Q12HOBAIPK51643TJYAESXZIRVGPEC,B08QMGQ6MG
39788,TMQ4930XHPI2A9HVL1H4JS46MF0GLX,B08R3HP359
39789,C2IHTAYCC0DMZRTSUB9NIWTXNFDB9E,B01LX0LXTU
39790,A99SD05YFQ16SCY9MFI5JVETBM79MT,B09CK9PMRD
39791,CDO1GWATGQE1H302N36OQKBPX9D32P,B092V734G2
39792,9WNNZG3CVFI311ICMQC4JYUWK7OG20,B00MQPZH5A
39793,OE77NHDEHD3BIT32WKN9M56WV3Y9JS,B07XFB8LP4
39794,O4YGUFJIJWSG8O8B8YLNNRDUKLZAC2,B08GQ8WYT1
39795,QACV64YDP8H5VP1ZZLUW8913NTFSWB,B099RQZR7K
39796,7VVWHQZ644T8YYTYKEEDJSVITCZEU4,B08VFHWV3R
39797,FGLWP1EYC63C8N3SVE4PO3P2IWF7UL,B082XRJTWP
39798,18277H16P2WOGVSOX1730PT2UDL1RP,B076WX3J5K
39799,WO3A0KC5YSYFJOCL83FGKPWGNE9QEP,B0BGJ2WYZ2
39800,7EDGD5QWTIQ3RCXGGMYHOLFDQAAA4E,B010CNT3TI
39801,18277H16P2WOGVSOX1730PT2UDL1RP,B07L3ZWD8H
39802,JIHMTQEXZJBMNVI1AXGQH9J4WSEJMY,B07YFZJ9B2
39803,F8TZQTRXYUJ30BLXUL7IEGCS3QCL2I,B01BERA2RI
39804,AMAZON0000000000000000001,B00G9HUUZ8
39805,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B00G9HUUZ8
39806,ZDPKVG3H1ACEXM5FL97C5LVGAQVTSW,B01LYY7IOC
39807,WC5AQ16P9N5HVGG83N9WBEVPBKBD3Z,B08X78RCJK
39808,IY0T2J79G0OTGCJUK5WEQUNAM3M32P,B00ECLNERY
39809,JCEQBQ3079FV9MSHDLXEC6PW0TG5HI,B016NCQL10
39810,TUFRZW5WGCAX60SXS46Q452T51HCS6,B00G5R6RNG
39811,K90MED33YBHZYZTXFZE6AGAT1SGRFR,B08ZDNGJ1G
39812,PV3V50KQGYRE20VBXBDDLNIDC86U61,B07YRBHP2Q
39813,ZTFZKFMITIG4UOIBDQ6O5S19HG9QVH,B07HNBWNSL
39814,PC3DX4WA6TKJZENFNU588Z0SCSQUKG,B00BGFOOA0
39815,AMAZON0000000000000000001,B00PIV6TEC
39816,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B00PIV6TEC
39817,OLACF44N32DWAT44YNLKLVXA4JCSN1,B0893ZHYGR
39818,B4TTGM9F4XUZLRML0E0EQOZ3O9OLK6,B08CRC59K8
39819,65EYOPS3NEIVBHCVEITXQXTGAW8B6Z,B01M4JAKPR
39820,S7QMKY4PTZLRH1LLBW5OIKHWZKCNX6,B07B6XHN58
39821,JM817GHRSI7B7Q0A1ED4E23VCYMW1Y,B07VL85Z8V
39822,7E4A3Z3800FZFPO3055MK4E37XKY0D,B01ND0I50R
39823,AMAZON0000000000000000001,B018S870HQ
39824,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B018S870HQ
39825,X18SM8MPLLLAEWQBYZJNEBUCY3WKZ9,B074866DWD
39826,QML9Z981V99G94SA93EO137257VAQG,B08118S1SC
39827,H8IVX3TR6EVMLB71W3UUBFMAB6Z1CD,B09MQ6GZCM
39828,TFODQRL4OT9BJGONGPN33GQ57WLH2F,B092MKFYJ3
39829,KFO51APXQBFIQJVFXHA8TT312296RR,B01MA2XLTD
39830,WA3PQGVUTBEOYBSEZZUQP2JVJ0B6U8,B08KGBDPTC
39831,9I0M55XGGMN6WT6H46J01LURV9MPWA,B09744DKXR
39832,KHF8TBY2OPF05U4UNP4QBTUKYMXSZT,B07D4F7XQW
39833,GJ3D213GKEB1HQVU9RR9C4BUGOX91C,B06ZZ572YK
39834,PSS822KP8N37BFW5H7Q21DQUJ82RC8,B08P6WRDJG
39835,X7ZEXVAPJBOT9ZH5SIFC5I5KEY0ABB,B08R89Y5XT
39836,QLTENWZV1PJ75X5BRGJPJ9QEN49CYR,B07QKFKYS3
39837,F5HOSNF2J6XSWPWTJX2D6QFYPQIZEA,B08C58QNCL
39838,65EYOPS3NEIVBHCVEITXQXTGAW8B6Z,B0182X054C
39839,45P6Y4TTDSWINXE2QUMO0WBZTX5NM7,B07CWWL68R
39840,JQ9V3RX1BUR1HJZGFKI62ZBZNTZG6P,B088CTBDXG
39841,E3DS3JYAJEIAP8ZK80NOFAHVAD4K3X,B0C5S81VFK
39842,9ZSXD51TCYR2414830JROJOFAA7D6M,B07LCK17L4
39843,GL62WKVN1P94XKKSYNBC76A498KI0X,B012DW2LF4
39844,KXDEH9X9S4LG2UXFWF6BEURFDCC9W0,B07F18YZ2N
39845,PTSLIACPK1CVWL1UO14NSYQST2GAZD,B085PS91MY
39846,S2XQRS5LCVB713FSUCVQAZ3UQGRCTT,B094PFN5S2
39847,BK7UEXS1ERWTIOXZ3YOB8711GQXI46,B098KXXBN3
39848,QYSTXXDLB9089RUBMGQJZ8JZRET43D,B08KGV1M9W
39849,9FPHQV7M0Y7BKS6WLYTUMC6VK9ZS2F,B08HCNYLTR
39850,AMAZON0000000000000000001,B00ZS2LACM
39851,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B00ZS2LACM
39852,FOSD6MORVZ2M1EPJWDB9GQKMGV7UMA,B07FMFF55B
39853,R2T6HW3DL3XPB65F7PWNGIJLC184VT,B08HLJ74WK
39854,E9NDI9G6FECOC5WRQ6AHYCC30QY19D,B00DJEVWNI
39855,GEXEPFB1H2PRD91TREOIQL64S5Q0WJ,B07S2H16RX
39856,31A04IP39OC5T1VVZEY00XZYH00SR5,B00NFV3EXQ
39857,18277H16P2WOGVSOX1730PT2UDL1RP,B08B5ZBZB4
39858,YR62SCJL7TF8V7FRCLMJYRLNMGP7QO,B07QSFCLTC
39859,959YJC2ABW1NVTTY8NIRP3PNTTQN6U,B07JVPF7YZ
39860,3GYODJ2DOCJKKHQSSLL79JUQUPPHK9,B08P491WZ6
39861,NUUNDXTI2JM9M7AV0EJUY8A1ASG0OH,B07KMFW3M6
39862,Y82IRH89IV1XCDXVCHTJSXDZA6O34K,B0BWCZHYWH
39863,AMAZON0000000000000000001,B00692NWF8
39864,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B00692NWF8
39865,AMAZON0000000000000000001,B01LZZM97P
39866,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B01LZZM97P
39867,CA1XS5XNUCOBVKWBAEPU12MXFJ8BTC,B00RH6PPHI
39868,QW8NWLXX5IWQ1VKT31TR8EBI1C0HLG,B089J4SYDH
39869,MC8K6962LAMTV4M4CTB6HEQE7IP2UQ,B0B9HGMG6C
39870,AMAZON0000000000000000001,B01M15KDX2
39871,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B01M15KDX2
39872,A7UG4XFO82NF0PGAE989N4C87BX24K,B07CVBFGRC
39873,29KB6QATG01KKH065I7BN3VWGY9EE3,B09TR3RYPC
39874,F8TZQTRXYUJ30BLXUL7IEGCS3QCL2I,B003UBDOIG
39875,T4XJF6XYOBSRUKXKSSFCULZ37QVUVJ,B00UZ7XKOQ
39876,1V1CRPOMHV3PKCMGZL60CLCU5R0DY5,B01L0F3D4I
39877,EC6DPS0B8I5QV79Q17VEXOW9OQAY1Q,B07WBXYJ63
39878,DTAZ8FHTULZ2MSLUVVWWKX2084T8PF,B07G8ZCVCV
39879,6PBPDWPIGEQB3NTHX1Q2UTVV9WTRPZ,B017K9XWM6
39880,VKQZPL59QWUOU0TRZHERU8FO8QFHSE,B07DXS9KNF
39881,Y80RPT97PHJCGJVF4OH3PT10XCIHQC,B07J2D1MTQ
39882,VY38K7329SVLQ4R06FSGQAM75III1V,B002IS8WG6
39883,30H0QKUE8ZHFIK2MQEA48C57H3RC2Q,B00UU280L4
39884,9R6B4PHKI9Z377XK3EQ958P7URHK6Q,B0855Q1QJ8
39885,JE5LJY1SQYC7CHSEVCG5AJM7OI1W4F,B075YZDCCW
39886,Q385WFXR8AFITY9I3ST2WGHHGYZ1HL,B07NR9TVN2
39887,AMAZON0000000000000000001,B06XDJZ753
39888,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B06XDJZ753
39889,B9W2GA9NDFR7HNYT77TRUPTPAORJBE,B07TKKLF3X
39890,WXAZRFW74M1NSHJ8K79GN7U48FSQJ2,B08QV41N3B
39891,A5594GGH9B58DCCTJDO9MFIDG3S9VJ,B0815VMB76
39892,ANAUABRW2IJFOBCFSSCHN6TYT76XN6,B0B14TZDLK
39893,TZTNZ9416AI3MJ8YFI8MS145K1H3IU,B094Y89D7D
39894,94LC43BSUTQ1ULTYVYMWFMPKSC1WNY,B00WSKU14K
39895,P5MJRT1YRH3URRG3J00HNGQ9C4AWIG,B081SSS6LT
39896,HAYNL2M4ILXWBE33EM1WS0QS83UHDQ,B08MQFV5H6
39897,NP80TW0K0IN7TR0RBRPU7NO6ITRW7Y,B083K46LBG
39898,LSAE79SS0OJ6KD9TZ5GQO4KJPHGRJM,B006A1ZISW
39899,G77HDY6ZVC7FYWACQZOW5MV8CANVJV,B01F8U4ZS4
39900,39YNHF04WUOMIIWW4AFMC0DM76BVL4,B0756XGF43
39901,AMAZON0000000000000000001,B0108MPHUW
39902,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B0108MPHUW
39903,584W59LQIQHHYC7BB0B09DFQV6WM2K,B08SHTGRV5
39904,57E602FNGLU6KQS3S2647SHJJBJFY3,B09KNX3DKY
39905,VTZHGGHR5TUKF117WQ86JDUL9NYYX6,B087FJ5FBW
39906,19I46Y06II1PAI9S6U59TPOMPAOEPS,B08TZSXPC2
39907,2U346XKZJ3RC5LLNQ39YQJ6V0PJAC6,B08N6BSTQR
39908,ZOXQHX0MI8RIJ8SVYM7MZI0T4A0L8W,B01KUGN3I4
39909,R5B34ZJP031LQFCYGVDROMLT75Y31U,B00BPWA35O
39910,1XHBFYKLWMM7IOOC6RTPYG60DDGPJQ,B01MEEH96I
39911,NKU8WLPBEX4TJRXOUOAYLN30A3NA78,B089MZQPB5
39912,14SII9CRWO8HH7WI2SN282YJBN7O1R,B07DLGQBF5
39913,E8AFBONKBZME5H13XE43T0STT2BTXU,B08697WQCK
39914,M5Z8OFS92NT6LU1O7YBKHLESZ092VL,B07LDCXSWK
39915,4T0DMDS7A336BOOD0V65QH0OVJF3LO,B081D4NKZS
39916,AMAZON0000000000000000001,B01N75Y9JE
39917,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B01N75Y9JE
39918,3IOGTP9T8U8N9YRYSRGZHRMI6GZMHR,B00QARS6QC
39919,WDMRFWMRZPZ75PPRM9RQPN96FXSAY6,B07CL3QTCK
39920,5EWJYBMDNT5OZ938FMW8G4FU4VIHG3,B07QXC9ZM5
39921,4W2LYN7NV5TC1F9E494322BD4K7VSC,B08YYLJLQJ
39922,R3RLYD7T4ICVG4ZO6LGFAHEJM4TVTW,B08B8X5GXV
39923,AMAZON0000000000000000001,B00H39W5A4
39924,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B00H39W5A4
39925,Y2MV7JF5T7FNRYTL9XFWNQ5S57AAUT,B07MXRF7YK
39926,LSR89HTWU5KXOOCVBV8GLMBS0OQQDZ,B00NOF6JAI
39927,AOI96EPI4CARMHEWEBRV24UL1N77DF,B07R8ML7DZ
