payment_id,c_id,is_default
83104,AEKSZWIFI3QEOVGAADUVINMCYUSQ,1
83105,AEKT2AHHCEKEUKUJEVXTLJ3JTQXQ,1
83106,AEKT2D422X2ION7LRBVSRAWWNG3Q,1
83107,AEKT2E4FPG7XKTMGIL7WQG3WPSQA,1
83108,AEKT2UE437V55JYLQVOTFULGH4YQ,1
83109,AEKT2ULW2GTRQ7C2GM7NM6JZGHWQ,1
83110,AEKT3DDFFKL4UP6FUZX6JCYQCY2A,1
83111,AEKT3DTTAZBD2V4XKCLY4KFQ3BOA,1
83112,AEKT3QJF2PB72WUKZZJBHFA4B6VQ,1
83113,AEKT3Y543WUCFE4TPHNZS7HK7JQA,1
83114,AEKT3YFMQQPD5SRMJN3MOTQLFZDQ,1
83115,AEKT4EGZNFWI62FB4OWGBFEUNK2Q,1
83116,AEKT4HGQFZT7PJN2NGLJZGQ4FQSQ,1
83117,AEKT4NSYXDRKHI62ZHQG52PDNLLA,1
83118,AEKT4XOTVNYLTN434ZIQY3ISEOHQ,1
83119,AEKT573JELWBYB4LFGQALYAWIKYA,1
83120,AEKT57Q3EVQFWUD7ZUEYW27L3RHQ,1
83121,AEKT5RWFCFNSBBORGFQOPQSENBBQ,1
83122,AEKT6OGJRUUNDVM65HQEYHFSMNJA,1
83123,AEKT6R2ZFAAZSTEIO4OSF4LJUTFQ,1
83124,AEKT6V5XCQQHZH3G4TR4A25JETQA,1
83125,AEKT6Z76FID6WV24LMY45WMKKWWA,1
83126,AEKT7C2UAJSHVD5E3LT56GONHLDQ,1
83127,AEKT7CL52HNPMLN4CKSYOENDRH4A,1
83128,AEKT7D5LUBOLEGCNAM5SLB5FXAKA,1
83129,AEKT7DUIIRTKQNJF36FE3GDTTSNQ,1
83130,AEKT7R3KEFIA3W5G2VHBLMYKB3GQ,1
83131,AEKT7XXZRP2XFTNXDZJBNTYDVQCQ,1
83132,AEKTA5ETIM7UWTUSAUYFAJNHWBPQ,1
83133,AEKTADGXNY3E74ADA6IYEN3UNGFA,1
83134,AEKTALAWNKA2GJ6TNPAFME4MFS5Q,1
83135,AEKTAREYM3XZHXBDLML3CQXINNCQ,1
83136,AEKTAWO2OZAS2MNDHXHY6QHC7UTQ,1
83137,AEKTAXN4HPNOS2RZECX7O52MU4GA,1
83138,AEKTB3B6TNCXWAI3U25IGA3BA3HA,1
83139,AEKTB52MEPYOSFXUIXA5EPBDEWGQ,1
83140,AEKTBD6JDJEVVAQ2G7WLZXG6G3PQ,1
83141,AEKTBKX2YYZLEUMLTBMDKXRENKWQ,1
83142,AEKTBSA66XYTIB5WKH5RR3MEFUOA,1
83143,AEKTBXP3TVCWHB5VHG65LTUIAX4Q,1
83144,AEKTBYLTK6AO2PC6TWIVCACPTUSA,1
83145,AEKTC3ADCIAJYFDRUT4LGZ4PTORA,1
83146,AEKTCSAV4ZZDZMIRCLESOYFQ4ESQ,1
83147,AEKTCVCXUY4DFJPMDGEZWGOR6MOA,1
83148,AEKTDA3BDYTIRBRWE5V65LEH456Q,1
83149,AEKTDBQG5P7F6MMDVGC7GAIQEIOA,1
83150,AEKTDDVU7RHRWOEHA3W5C4V4SULA,1
83151,AEKTDLRIXFXPTU52QCWJELBCZ4UA,1
83152,AEKTDQ4IFVZ3UB5EVTVPVZENFYMQ,1
83153,AEKTDWBPJ4P3B5TZKCEFSDHKUF4A,1
83154,AEKTDZO4LGMYOIFJGXLSM6JVQBYA,1
83155,AEKTEKCCSBEITZYS5AD2QFJAA2QQ,1
83156,AEKTEO3RGTYGTL76SDZUEGUOL7JQ,1
83157,AEKTESF5F2UVGRV2VLPM2TSVHQJQ,1
83158,AEKTF3V2VMAOKM26KCXJ2FZMKEYQ,1
83159,AEKTFEGLJDAW6Q4OUG64EUFHRRYA,1
83160,AEKTFKJ2CMY72JTM5F66DT3T27KA,1
83161,AEKTFOO3AN7IWYMD4UCTR44GG57Q,1
83162,AEKTG3NAL4RK4OUC2LCVYE5OOR6A,1
83163,AEKTG74J4KALJTUUUVBXUORP7IXQ,1
83164,AEKTGBURJM7LYGR7T63KKWBOJOEA,1
83165,AEKTGIPVGUBCRXZFKTY6OFKTAXYA,1
83166,AEKTGVCNKDVLYJP35Y7ZJHUSLI6A,1
83167,AEKTH2PSZG7LL4NMTBANCNNVBPTQ,1
83168,AEKTH37STBC5D2PLSUT46ZLQRWAQ,1
83169,AEKTHCSVBTKXBVHQBNZ2EC47CR4Q,1
83170,AEKTHDRG3GEABDYLCLAY4FWWPYRQ,1
83171,AEKTHUBBODJREUBUYQ62KL3ARCMA,1
83172,AEKTHWT2BXTI6MWL3ZKVCXTXV45Q,1
83173,AEKTHXNWTXH4NFGVU73V45FBDKVA,1
83174,AEKTIBLHVPNGPMCFUXD7F7WBNVYA,1
83175,AEKTIHSRI6OJUXP7MPQMRJ2UHACA,1
83176,AEKTIK6GQDLQK37KYA3IXNUMWUGA,1
83177,AEKTJ4D3FEQXUSE7LF567VRQTGXQ,1
83178,AEKTJ5V5J2NVMJHGCQS664YK3PQA,1
83179,AEKTJ7LCFSRWHZTEJ4BGTPLYSNIQ,1
83180,AEKTJHQEA6E4QYBCCCUIUTSFV7DA,1
83181,AEKTJJKAUXB6ER4ZTYXJCYHB7S2A,1
83182,AEKTJX7UDAXBNMPMKAMQBZYLVZJQ,1
83183,AEKTJY2IM7N46NJBOIIMUJXEROSQ,1
83184,AEKTK2NF7ROH74QIJN6LAAVKATDA,1
83185,AEKTK4MB7XDK4BEZOY55Q5EHQV4Q,1
83186,AEKTKHK565F7I7KSRPKXU6GWVWPQ,1
83187,AEKTKSCJ7ZI7OX557FHMU4GVMTUQ,1
83188,AEKTKUCTL4IBVSRAHYJE6FF77UBQ,1
83189,AEKTKUR7KJALEEPVNGCQHYIAKC5A,1
83190,AEKTLAQP64VL2HRPGCYCC62WDO4Q,1
83191,AEKTLE6SQW4WWBSZKZAKUGKM6ACA,1
83192,AEKTLVR4DTVU46QDANA3TROX2VEQ,1
83193,AEKTM4AOZ2QOCAFWF4ERCIDBX6MQ,1
83194,AEKTMEESZU6WBII6YBRMM2WQSIVA,1
83195,AEKTMKS5GCLYDFKY4ULTSM4YJUHA,1
83196,AEKTMMVKINAJSI7GHFMPVS4NL7FA,1
83197,AEKTMOOXHFH2LXSQ7TDX5ZZQKVVQ,1
83198,AEKTMTTIKYTDXNBTFK7U4PJ5AWCA,1
83199,AEKTMV3VV4YHNPPW4WOPBANSDCUQ,1
83200,AEKTMYPRAIRYKLLBY7CXGLUSP7IQ,1
83201,AEKTN7RPMNERZEIOQS7GRK3MJCNA,1
83202,AEKTNDTENQATMAIAZAHLL7BHCRTQ,1
83203,AEKTNJTACR7RY6IXXVCFQSB4VRPA,1
83204,AEKTNQI7RWFF4B2Q3STLALICY6PQ,1
83205,AEKTNQNZUAIOQFLVS42ULGBUSMPA,1
83206,AEKTNSV3YVDIACHC45H2BYIK3NKQ,1
83207,AEKTOPS55BDOLAJGF3LBKZIPYXJQ,1
83208,AEKTP4FBE7ZKMC47WMIRFLGAHNLA,1
83209,AEKTPBSTVOENRVEIP6VXKLKP5MFA,1
83210,AEKTPDWOSMSVMLWF7JF4UURTOCOQ,1
83211,AEKTQQFLAVBLTVAVZVPMK4QOXL7Q,1
83212,AEKTQVLWPYTPIKEDUQUAKUK5CTQQ,1
83213,AEKTRBJV5GAF7BLCPCBY4KMO7FIA,1
83214,AEKTRK6TMODYF7K3YQJCX6WLN7EA,1
83215,AEKTRO6V4LTL6SYSHDH5RLW3HQOA,1
83216,AEKTRVYKK6OVPU6TBD6NOPAVINHQ,1
83217,AEKTRZC6UUASFARZVJWVSIR7GE3A,1
83218,AEKTS6VH2WLO4K5AKUPGFHWVKKKA,1
83219,AEKTSE7R2Q7NCAB6WCNGEIYH4VKA,1
83220,AEKTSEF4XFSQIRWNNYL6CNEMBT2A,1
83221,AEKTSHZHOUOGTDPYECLTQKYF542Q,1
83222,AEKTSIMQ2B377MLECIYOT6YMMZZA,1
83223,AEKTSJ2VSCC3JEGHLQP64PYQGJ7Q,1
83224,AEKTT3QHJKHRUKQURHXIJHUK4UGQ,1
83225,AEKTT6YNQ6SK6I7KKSSUPVDQVA2Q,1
83226,AEKTT7JZYW453O2UCYDJAHZQO36A,1
83227,AEKTTPED3UW7RSVWMYGNEC2R5KYQ,1
83228,AEKTTRMKDULDLUOZXTODCQUWZHYQ,1
83229,AEKTTSBKWWSTGMHV53GH56JCNFXA,1
83230,AEKTTTZBYALY4YHJ65VEX7ABI4TQ,1
83231,AEKTUWGZIQ265DH6JUIZ22CSNKIA,1
83232,AEKTUZYKS6LLB2ZVODDMV25VKMEQ,1
83233,AEKTVB32XG3TMIUMC6NUPTGD6HCQ,1
83234,AEKTVLZKXJ7XWTUUPJ5SK5UQKTJQ,1
83235,AEKTVMJFLELADMUZSALHADQQCTMQ,1
83236,AEKTVR2AWACDVIB6MLT72M4FAWQA,1
83237,AEKTVSJ726V6NH4A6R4NWWUXNGCA,1
83238,AEKTVWUOKKMJKNEAVFH2GD6G7Z3Q,1
83239,AEKTWE3KD43SL574EUDVOFFZ6T5Q,1
83240,AEKTWG357YOTAYXYQUU5A7URORTA,1
83241,AEKTWM4XJY3AN6VEOPADFMY7PMOQ,1
83242,AEKTWMNC4AJDB7KFXQSWRETQAGCQ,1
83243,AEKTX43QGTKIXSMXZYSV744SYOXQ,1
83244,AEKTXFITC3SZN4HT4V6UG7SJ2GUA,1
83245,AEKTXFJ4NPPSVM5JMBESMUFBKM3A,1
83246,AEKTXFSK6S53SYAHCNDB2F32OBPQ,1
83247,AEKTXHI7Q5M7CIYD44IA3KSNU27A,1
83248,AEKTXVRO3RXCN46XNFG2XUAJNQDQ,1
83249,AEKTYAWHZZRG36B44DD23BWUKJ5A,1
83250,AEKTYCLLLDFYFN6WX2K75XTF6M5Q,1
83251,AEKTYH36WYRDOOEXZ3FETBD6SLYQ,1
83252,AEKTYLHT63A3AJPIF7ITV6LLUYKA,1
83253,AEKTYT4PBQ6ARTBEMN6X42NTKWWQ,1
83254,AEKTZ5DLS6NP7YE6YQIN2EST6NGQ,1
83255,AEKTZALPE4TZJLGIVUXIXCEGUOLQ,1
83256,AEKTZLCIO3K7OUY3VFO5O7NTCT3A,1
83257,AEKTZMFNZK3ZJ4NR6RRVDA3WOJRA,1
83258,AEKTZPFVPBEDAXUR2WSAKPHGTYIQ,1
83259,AEKTZTMQOVIA4J6ZAAAUWVQ6IXSA,1
83260,AEKTZTQ6OXOY7UBPXO6IPISSGK2Q,1
83261,AEKTZX6OJARS7XHJOY3JZRYUEGMQ,1
83262,AEKU2CNILC44P3EGXNDJT5OZYUAQ,1
83263,AEKU2NZG6C2RUYL6OVKB3L5MMADA,1
83264,AEKU2VDYGHPLG6NL3DVEAHBUKHZA,1
83265,AEKU2ZZUCDWVGQEN3LZ4TR2F57PQ,1
83266,AEKU3ABVRMMKC76HYQCUSJKJSSYQ,1
83267,AEKU3CAWBKKWKTOWZXHTUXGD4JXQ,1
83268,AEKU3KFCJYEIEEK7M7RZATKUSKLA,1
83269,AEKU45UNTB4UYI4O3KSQNU7VKAQQ,1
83270,AEKU4GQH5FGSNAGPKZOCYSWBT42Q,1
83271,AEKU4GXOMIWGNMHCFUPCAX362LSQ,1
83272,AEKU5L7PXUVIJJZNXGBJLISDWVKQ,1
83273,AEKU5UF74DXB3NYLJLUL4ZS7KCXQ,1
83274,AEKU5VC4KTWMTBYAKCNW6JX65AAQ,1
83275,AEKU5VMQBH47TZIDF5PIJ4WEDORA,1
83276,AEKU66IJQW5SK764NT5LA3G2NCAA,1
83277,AEKU6FVDGXLXORU5VRS5QBZJYMRA,1
83278,AEKU6KDP5QKZ7YI27CXREGKAF2AQ,1
83279,AEKU6ZRXJNKMU4VELZ2ACTQIQN7A,1
83280,AEKU73GSCVDZS2EWRBV5Z76LZCFA,1
83281,AEKU7766XYOGIKMAIZFZ4YKRJDQQ,1
83282,AEKU7G4KFLQC7PV42GDOYQKO575Q,1
83283,AEKU7JNWMOJHJP6IKKVHYRYCIN2A,1
83284,AEKU7QZDUEE6DUCH6N4BSKUONEAQ,1
83285,AEKU7X375LFWED6C3B7ZHSHEZWDQ,1
83286,AEKU7YNWGPO4HPSG4PB6VCB52IVQ,1
83287,AEKUAAG56XGY6TEDY5KJIFUVVN2A,1
83288,AEKUABKPZILS6Y5LLQ6NVZBNJOQQ,1
83289,AEKUAQRPLMHWHMAAGM3UCPGWYLPA,1
83290,AEKUASL23XBB623AP6GQNM4HZN6A,1
83291,AEKUATR5EZEOBUCDLRNIMSU3PPDA,1
83292,AEKUB444M7KIYHSNBMRS6YMIU6EQ,1
83293,AEKUBAJUT2LV7GFDYJKKQCCL375A,1
83294,AEKUBFAXVP5Y6FTD5QZF6P75H7EQ,1
83295,AEKUBXYR4JZUNOF6RAKUIRWFXG7A,1
83296,AEKUBYQ2MM7C53HMK3KGA6IHKFTQ,1
83297,AEKUBZWQD6QM6QYSW5VASF7CBMTA,1
83298,AEKUC2KQSHTQSBALRMIA5OEBLRAA,1
83299,AEKUC5J7HZTXAKRLYXSRT4MXWJOA,1
83300,AEKUCABQOIAAOFCBP2JSXVAONEDA,1
83301,AEKUCH6C436LJZGIKIFYCF3PU4KQ,1
83302,AEKUCJLJ5DMYE7W3MQZK2BBUYHYQ,1
83303,AEKUCNUKQSIOOWJ4QMRO373MNFGA,1
83304,AEKUCQC32GJGTH5LHNV2IUZFOMMQ,1
83305,AEKUDBGN352Z55GR5HOTZILGVISA,1
83306,AEKUDE6NIVKBF5JJMNSPQVSBIW6Q,1
83307,AEKUDEMQ4BI5VMGNCDMUWZJ2F7PA,1
83308,AEKUDJIVKDXGKREWJ46UQRIBIWMQ,1
83309,AEKUDK3NGDO4VHE4LJ4U5EPVBZ4A,1
83310,AEKUDTZI3EPTT7LCDLWB6OXAO6EQ,1
83311,AEKUE3SLZDGBD6YSY6SYI7HTBKHA,1
83312,AEKUEAZQBQAGVZL2PDTJNCCHQ6JA,1
83313,AEKUEIBCFGFSUWC2RX3WN35PN74A,1
83314,AEKUEODIKM27BAEWRCJB6TVO4NMQ,1
83315,AEKUEQNBHAAC3CQKDUO3EAGPAJ2Q,1
83316,AEKUERQNTHK35OBC5CHXK6EDROUQ,1
83317,AEKUETM5QR23KONJHLHL4LGBGU2Q,1
83318,AEKUF6FP6WSLAUYKNRWMZV6MCMQA,1
83319,AEKUF7RB5GLLFXIWE23DNQKIRHQA,1
83320,AEKUFG6QVYLC7FCVI2CUOZE2GM6Q,1
83321,AEKUFTOVKHXGTJTNARB3CBY4IM4Q,1
83322,AEKUFTQEBMXY46JA7T3E2LEZWV5Q,1
83323,AEKUG2FWGVS6LKFSR5WYSRPEZPXQ,1
83324,AEKUG5V5DS4KAXNERZKHUSCQDEUA,1
83325,AEKUGCVF7NFDB3WOTD5N33DYQDDA,1
83326,AEKUGHLZ2KHKI2N3P4C7ISW4MFQQ,1
83327,AEKUGHV7UJU6JWVLJ74SSQY6T44A,1
83328,AEKUGLFDYTDJ72VBXDINFMDM4M6Q,1
83329,AEKUGPHGVEGKBK3C2PUD43CFM3CA,1
83330,AEKUHD77NNJHPDF4PV5KPH7CVMPA,1
83331,AEKUHDKORN52KHDG4JS765PWU72A,1
83332,AEKUHGQDAI6NT5VPHLANQH6BFNYQ,1
83333,AEKUHIRFEOEE4N7KIJXDFUGMF5KQ,1
83334,AEKUHKU7H7TUIPCFBCJ2NXUZBL4Q,1
83335,AEKUHLMICPCE3YGZAUI3KMWFOD6A,1
83336,AEKUHP2GYTAHJ7RVQX7CU2PEMCWQ,1
83337,AEKUHPUHALGU5EI4GY4S3YUVLEAQ,1
83338,AEKUHWXKDMCTNRQLKCZC7BT35XQQ,1
83339,AEKUI2BWYPFFMXJPH2DTIN4XLCBQ,1
83340,AEKUI7PDJV2A6ACSRSJBLTWWTLOA,1
83341,AEKUIAYBXY37NHNZ6CKQLXKYJVJQ,1
83342,AEKUIIT4CAQB4I2UNH4INYPP44XQ,1
83343,AEKUILP2K6SBBUBJTFRVQ2LV22PQ,1
83344,AEKUIVFIDHHWF2HMEXJYTIYYOF6A,1
83345,AEKUIY4CKZ4QSZGQTSGU2MIB6ICQ,1
83346,AEKUJBR66CPIZ3VNYMR2BHSXKA6Q,1
83347,AEKUJCFRYXOZ75H2J3W3GEBT7KRQ,1
83348,AEKUJLJ47V6EQAHG32GNSY7ZUN7A,1
83349,AEKUJNCU6ADGEZZFYKWZALNIGCDA,1
83350,AEKUK3TAHHGUN55N3LVH4VU64C7A,1
83351,AEKUKA5DANNWFO6MXJQARN3H4RWA,1
83352,AEKUKT6XJTD5TZLEFCUC44YWL4TA,1
83353,AEKUKVSK5J7LWWXMYOLWLN7QBHMA,1
83354,AEKUKWO4NKDDN4TRV67UYEWA2X2Q,1
83355,AEKUL55N3G7WX4D46EMGWJTEXW6Q,1
83356,AEKUL65LPKQYX5NBMZIJGVE4TZMA,1
83357,AEKUL6OWJHV763DSJNPHLRMQO2MQ,1
83358,AEKULXMLTSWTREJSX2WWQJDRLU2A,1
83359,AEKUM27WWT7NDPXGS4TBSH5RDHHA,1
83360,AEKUM6IPUJ7UPW6F7JY2A7IMXGGQ,1
83361,AEKUM7MU2UQ4ZG4STG3BJQEQRLZA,1
83362,AEKUMGYFMWUUY4AQ5G6HLBM5D6DA,1
83363,AEKUMH55FZEHCISP7PYA6VH6D54A,1
83364,AEKUMMC3Y2HTE6Q2L2GTTTSIDFUQ,1
83365,AEKUNBF5PYZLG7XATUWVBU2HXKHQ,1
83366,AEKUNPIDRU3X4SIR4BUFEMG2EVRQ,1
83367,AEKUNS6QCZZSQZDF47J57V5M3IEA,1
83368,AEKUNUC4XRGQBVKSJVXQ32R2G7IQ,1
83369,AEKUNW4XOTYZPIDPH3G4MYHNBCFQ,1
83370,AEKUO2GHGCVMOXGA5B74J2ARA6AQ,1
83371,AEKUO6SY2GXXCV3YSJKOQVBSRJEA,1
83372,AEKUOD6TRMW5UUK3L2CVZIQX6RIQ,1
83373,AEKUOONMQ33BCYILOZ6CFKUMFHRA,1
83374,AEKUOVMCWZKURHT7O6S2JT5GWPJA,1
83375,AEKUOX3RAE3ZJTZZB5NLB53ACHCA,1
83376,AEKUOZA2KKF6VVNFRQRMXYP6U5NA,1
83377,AEKUP5FFEFVJ4KWQKA2MFFPQCZ5Q,1
83378,AEKUP5ZFHON3BNG2E4FN7BZJXDHQ,1
83379,AEKUPLD6P2JSWL4YMXORVOFSI4JA,1
83380,AEKUQ7FZMI7X5JYJVOWQKT2MZVWA,1
83381,AEKUQBPYRUDSDEX2ME4HFKRCDRJA,1
83382,AEKUQCNAADMF7ASHAZPGLR7S6TIA,1
83383,AEKUQCRFAT2A7PX4FXLAPLOALUCA,1
83384,AEKUQLR5SBWIM6KV25OME2XQRI7A,1
83385,AEKUQPKJVY32WUE74WHLDMXW2YIA,1
83386,AEKUQQDBHK5TQHIBDLLFLUAFMUDA,1
83387,AEKURA2XKEAHM44VDDTFCH4KRM2A,1
83388,AEKURCC5QNLDUOA2HWRKW3MCO43A,1
83389,AEKURTNYTRXRHUWAONGJGK6G4WLA,1
83390,AEKURVRB32CXKJIWPQMW2EAQAVRA,1
83391,AEKUT5GMAQJZJE3I3L6QJGQXBMQA,1
83392,AEKUT6RP4MWYQ5E2U2DMI4MAHPDA,1
83393,AEKUUI4IM72XCPR3ZRAMYYHFM7RA,1
83394,AEKUV34FPPFCK4RELLLBTGD4Z3NQ,1
83395,AEKUV4HIKUVO6CQG224PKZZBPZVA,1
83396,AEKUVCL3RIMR7YGDU6XEMGZGTXUQ,1
83397,AEKUVKWUVYXTHDDWGRMOCB7E3Y2Q,1
83398,AEKUVQFRRMMMBVOIL2PCWUKZRSXQ,1
83399,AEKUVRMMND3OD5HUAL53KMPV4TFA,1
83400,AEKUVYZPOFXRVDYBJTWJ54AZJ37A,1
83401,AEKUW4OWNEGGO667OSRJRZMGMQVQ,1
83402,AEKUW5ODXMA2TK6VGCULWIECFKVQ,1
83403,AEKUW7QOSDPYPMATDVKWG4BWPI2Q,1
83404,AEKUWBOLVL5NHXSKVRDV2YH4N6BA,1
83405,AEKUWFKLZ2S2CFZG7KNR6ZZIKIAQ,1
83406,AEKUWN34C3LLHSWFSXXJSXMN64KA,1
83407,AEKUWNRVYQCLNJPYXBTASSP3S4JQ,1
83408,AEKUWPDALZKGKZ6FSEOJ2XXSIOVA,1
83409,AEKUWYXR4EJFSGIIH62C4RQXV5NQ,1
83410,AEKUXEG7TZMN7CE6QWAOFPY6BCXA,1
83411,AEKUXK4I7VJAFVT6BU5VAOXA7QRQ,1
83412,AEKUXTR5QCUB3KAJAJHN4PBPQXEA,1
83413,AEKUXVIXXJKHD33TJNXPJDADHEDA,1
83414,AEKUYDUC545D3FA7JC544QKI52SQ,1
83415,AEKUYFDMOUAMUNLLPXEHG4F6YOPA,1
83416,AEKUYFQJRRB7LF4TN6F5PZ25HI5Q,1
83417,AEKUYN4JIP4UOADBX6TTUTI2FDNQ,1
83418,AEKUZ2Z63W2KJCTBHAPEL7CAURUA,1
83419,AEKUZA4UGNQV5VDNTBEPS3DB5ZZA,1
83420,AEKUZCW7RE5QS3IZ2TKHM2TH5FYA,1
83421,AEKUZM3YDHMVEBX2WVQOUIEHJQ7Q,1
83422,AEKUZNYAH2N66Y72RIFCY7HKY3CQ,1
83423,AEKV2CTLQE4BKQ4IKETJPAVQ3POA,1
83424,AEKV2HPRFEVNMOSUGJYT2WZ4UPEA,1
83425,AEKV2RFW5SZEBRHZDMF3RNBPXG4Q,1
83426,AEKV2UIQRXMVGNMO3ASZG7AVX6LA,1
83427,AEKV2WMMLBLOGZOF3IUGBQQ5FMIA,1
83428,AEKV35NZJN36L5NJWKZW2PKFIE7Q,1
83429,AEKV3GOG4WHNJYRE2BV2UTH7ACSA,1
83430,AEKV3MMEK5NOJKJJ67OI2SG6PYVA,1
83431,AEKV3ODVMHXWQQWGVF6F5ERK36QQ,1
83432,AEKV4CHHNIWN3BG7S32IIREDD3NA,1
83433,AEKV4EANSWNIXPBWNSWB3AMXE6FA,1
83434,AEKV4L4R3INS433C2LIBZLZSDW2A,1
83435,AEKV4LSUD7PEDBQIAXNG6GFMGCZQ,1
83436,AEKV4MHIVDF3B3MDW42DEYGGDGJQ,1
83437,AEKV4MPTDPJCIZW6U3WKU3NXVK3A,1
83438,AEKV4Q3JUQTQA2UR7PH7QLUHUTTQ,1
83439,AEKV4UCAL7PYIFWIUOP5IFBVRPGQ,1
83440,AEKV4ZD5P3MZV47LUYKD44CNVAKQ,1
83441,AEKV53JQNQGJVSEVQJ4E5MD4DDIQ,1
83442,AEKV55WQCZ7SQYTR3H5XM5PWJZ4A,1
83443,AEKV5K2X3HJP6G45XIODVWWMXCNQ,1
83444,AEKV5N7UFBCAXCUGOKDPJRKQ6H5A,1
83445,AEKV5QFXTTRJYJXK6AHQKQBEGJOA,1
83446,AEKV6DDOYAJOIJSC2HT55HQKN2NQ,1
83447,AEKV6IRHMGDERWSJ3JNSHJCBXWYA,1
83448,AEKV6JWVSRVO5JCJ5UOVSXFM62FA,1
83449,AEKV6KHNVV3DBU3RXTU3DBTSAM7Q,1
83450,AEKV6MLYN2WTD3R4DBIRE3BTMUFQ,1
83451,AEKV6UG34ZTWX6HXI7UV4AA3VB4A,1
83452,AEKV6VB7NUWVYWH65F6G53SFQWTQ,1
83453,AEKV6VJLQ44J6B7DMBQAKRP5CBTA,1
83454,AEKV72APJZ6YB3NHSSJ3ARWZ25GQ,1
83455,AEKV7R2GSPHF6FYI5YVZDGZSAXBQ,1
83456,AEKVA6XIGB6ZPASP6EV4GHSMW3KA,1
83457,AEKVACM6EGWPYLZXT7MMCSIDQ4MA,1
83458,AEKVADBOFVBOZQ4FRU5GUHPNWKGA,1
83459,AEKVANUL74RQIKT2T6LG4WFD3HJQ,1
83460,AEKVARDM2OWGXGBQEXXPMWEZ3G4A,1
83461,AEKVAS37Y4P4HUO2NTM4QOTUNMVA,1
83462,AEKVB5YLKF6SUDWI4YISHCXS667Q,1
83463,AEKVBGFD6LE3Q63LGW5HLMQ7LUJA,1
83464,AEKVBHPPZ3NTQLE25ELQ4VEOCLRA,1
83465,AEKVC2WVPJI2K7UAPUXVVF3SR4QA,1
83466,AEKVC7OUUQZPGWZINDKHXDYW5ODA,1
83467,AEKVCG7R2P6PO3V3N2JQODVS4KIQ,1
83468,AEKVCNLXGKLNZO3ANDDRR7KKICDQ,1
83469,AEKVCXNSQLW27FFTFEANOJY5IPJA,1
83470,AEKVD6ST2B7ABBOYAXJYB7HSZQ2Q,1
83471,AEKVDBR6JM72PONSQEOVP3OKDRQA,1
83472,AEKVDJRBRFTTQXSQKU6VMP65DHVQ,1
83473,AEKVDRL4I2GHHLM6VGV3QUARJ7SA,1
83474,AEKVE3D2TONA5F7QLQJU53OORQ7A,1
83475,AEKVE42HFVSECUSDDL7HWKSTGCGQ,1
83476,AEKVE7FTLZ6IOMESL64WWNSG5Z2A,1
83477,AEKVEAJRP2BF7P7D6LLIRML3CMGQ,1
83478,AEKVEFHP2ZMW3YWB6A4YVENJ2JBA,1
83479,AEKVEQQBHEDECDATA4HHKAC6P5QQ,1
83480,AEKVEWO2AE5VGIXUMWCT7KREXWDA,1
83481,AEKVF4B5LRCLKLNMX66NWVEZMQKA,1
83482,AEKVFE7N23C33OAX2QLLF2JMTBNA,1
83483,AEKVFEX7ZKRD7TAHBGWYQMH4IW3Q,1
83484,AEKVFIWXRUIXHKRAEQSF3CWXCUMQ,1
83485,AEKVG6XOW4UK3QEL63TLX4YM4KEQ,1
83486,AEKVGBIRVMXGKRVYDAEO7CMTGQVQ,1
83487,AEKVGJWV2TJAPTYRE6W2TQUNODUQ,1
83488,AEKVGQKJ3NLRO3JE4DSGFLGROIMQ,1
83489,AEKVGTMEQCOUQQKXTPO6UQ5NJ4KQ,1
83490,AEKVH3MFGR3SABEAN4MOECDKIZ6Q,1
83491,AEKVHAPXZDNNQA4IG4XKBBBTHYZA,1
83492,AEKVHHLURFCCSVRN2R4BYCBM4VWA,1
83493,AEKVHLOOCYSL6ZAG2E5ASFEHWIRQ,1
83494,AEKVHRSAZ2ADGU6HGRKDETV5GEMA,1
83495,AEKVHXVUUEMLYSSKPDPBFJBBDZSQ,1
83496,AEKVIDQLJ5O4JRA2NUY6IV4FHFQA,1
83497,AEKVIG7VF5AITWMO3ED54JWSJWRA,1
83498,AEKVIHWGSYORARS7UDZKX2YIHRAQ,1
83499,AEKVII4DVJJ3X2Q7BM3VD24AOHYA,1
83500,AEKVJ6O5NLUZHLGLK2W6RB3QGTZA,1
83501,AEKVJK3V4QSRM5CVQQUUMEKFIVNA,1
83502,AEKVJOLOLYMZVG523KSLMFFTEGMA,1
83503,AEKVK5ZG5GMGALRHP2BLGXLEAYGA,1
83504,AEKVK6FG4XJMEB6H4IPQOBUTSW7Q,1
83505,AEKVKO4DRIMDSPBTNSSTYSSO7F5Q,1
83506,AEKVKOTYXA5I26C2FGSEBRBHIYZQ,1
83507,AEKVLKMCRFGM7TQICX3RELU72ODA,1
83508,AEKVLZC5E6ZT24DWMLSC6BDUL3FQ,1
83509,AEKVLZIVPMOZGWJO5LHM3A6GT3FA,1
83510,AEKVM4LHIMBZSBX4RN4CZIDLZGIQ,1
83511,AEKVMF63L6USTMBV4D5HTSIIF2ZA,1
83512,AEKVMJHV26PTGBRQDHLS2UPPJEBA,1
83513,AEKVN2QFB2SRXLRLVGEKKMLSJQCA,1
83514,AEKVN5HYKV56JVJFWOKFEUR3YVNA,1
83515,AEKVNLG7B676WWZ3JBHBIITHBPLA,1
83516,AEKVO2MEYSEPUSGNEUC5ZF4BFVTQ,1
